OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;ELY-keskus;Maakunta;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi_nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Liikennevalot;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila?;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminnallinen luokka;Rautatie;Taajama;KVL;KVL raskas;Näkemäprosentti yli 150;Näkemäprosentti yli 300;Näkemäprosentti yli 450;Näkemän pituus
617420;Kunta;;;;;;389835;6690921;Uudenmaan ELY;Uusimaa;Tuusula;VANHA TUUSULANTIE X JUSSLANSUORA;2022;9;pp pyörätiellä, toinen ajoneuvo kääntyi oikealle;15;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;suojatie;kärkikolmio;ti;paljas, kuiva;päivänvalo;6;kirkas;60;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617421;Kunta;;;;;;240950;6708693;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;PELTOLANTIE X RUISKATU;2022;9;kohtaaminen suoralla;20;Ei henkilövahinkoja;3;kohtaamisonnettomuus;;false;true;ajorata;kärkikolmio;ti;paljas, kuiva;päivänvalo;9;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617422;Kunta;;;;;;513675;6839863;Pohjois-Savon ELY;Etelä-Savo;Mikkeli;SAVILAHDENKATU 35;2022;9;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;2;mopedionnettomuus;;true;false;ajorata;linjaonnettomuus;ti;paljas, märkä;päivänvalo;10;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617423;Kunta;;;;;;384378;6674011;Uudenmaan ELY;Uusimaa;Helsinki;TOPELIUKSENKATU X MKAEL LYBECKIN KATU;2022;9;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;;true;false;ajorata;kärkikolmio;ti;paljas, kuiva;päivänvalo;13;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617424;Väylävirasto;44/16/4401;0;44;16;4401;253659;6868286;Varsinais-Suomen ELY;Satakunta;Kankaanpää;POHJANMAANTIE;2022;9;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;11;pilvipouta;100;;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;;;100;89;42;
617425;Väylävirasto;4/104/688;2;4;104;688;394400;6683954;Uudenmaan ELY;Uusimaa;Vantaa;LAHDENVÄYLÄ, KAISTAT ETELÄÄN;2022;9;törmäys esteeseen ajoradalla;94;Ei henkilövahinkoja;2;muu onnettomuus;;true;true;ajorata;linjaonnettomuus;ti;paljas, kuiva;tie valaistu;10;kirkas;50;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;100;93;
617426;Väylävirasto;3/113/9112;1;3;113;9112;367933;6752557;Uudenmaan ELY;Kanta-Häme;Janakkala;VT 3;2022;9;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ma;paljas, kuiva;pimeä (valaisematon);5;pilvipouta;120;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;;;;
617427;Kunta;;;;;;300741;6987598;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Lapua;LANKILANTIE;2022;9;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;;false;false;;linjaonnettomuus;ti;paljas, kuiva;tie valaistu;4;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617428;Kunta;;;;;;204185;6788904;Varsinais-Suomen ELY;Satakunta;Rauma;NORTAMONKATU;2022;9;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;mopedionnettomuus;;true;false;ajorata;linjaonnettomuus;ti;paljas, märkä;päivänvalo;10;vesisade;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617430;Väylävirasto;749/3/5806;0;749;3;5806;280427;7056621;Etelä-Pohjanmaan ELY;Pohjanmaa;Nykarleby;JAKOBSTADSVÄGEN;2022;9;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;true;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;pimeä (valaisematon);3;kirkas;80;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;2 960;198;99;79;50;163
617431;Väylävirasto;22/18/814;0;22;18;814;485033;7163706;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Vaala;OULUNTIE;2022;9;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;tie valaistu;8;kirkas;100;;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;false;;;100;100;91;
617432;Väylävirasto;8300/1/2853;0;8300;1;2853;432600;7210549;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;VAALANTIE;2022;9;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;pimeä (valaisematon);8;pilvipouta;60;;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;false;8 285;500;100;98;79;
617433;Väylävirasto;80/7/2047;0;80;7;2047;386613;7493766;Lapin ELY;Lappi;Kittilä;YLLÄKSENTIE;2022;9;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;6;kirkas;100;;kestopäällyste;Ib;Kantatie;Ei tasoristeystä;false;;;100;89;57;
617434;Väylävirasto;21406/67/543;0;21406;67;543;395745;6690791;Uudenmaan ELY;Uusimaa;Vantaa;LAHDENVÄYLÄ;2022;9;peräänajo jarruttavaan ajoneuvoon;6;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;;false;false;eritasoliittymän ramppi;linjaonnettomuus;ke;paljas, märkä;päivänvalo;9;pilvipouta;120;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;;;;
617435;Kunta;;;;;;387812;6674454;Uudenmaan ELY;Uusimaa;Helsinki;VANHA TALVITIE;2022;9;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;true;ajorata;linjaonnettomuus;ke;paljas, märkä;tie valaistu;9;vesisade;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617436;Kunta;;;;;;237613;6709541;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;Vallihaudankatu;2022;9;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;0;risteämisonnettomuus;;false;false;ajorata;muu risteys;ke;paljas, kuiva;päivänvalo;5;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;false;;;;;;
617437;Väylävirasto;3/103/5951;2;3;103;5951;379379;6691441;Uudenmaan ELY;Uusimaa;Vantaa;Hämeenlinnanväylä;2022;9;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, märkä;päivänvalo;6;pilvipouta;100;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;;;;
617438;Väylävirasto;7/7/278;2;7;7;278;416373;6689389;Uudenmaan ELY;Uusimaa;Porvoo;VT7;2022;9;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;3;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, märkä;hämärä;8;pilvipouta;120;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;95;88;
617439;Väylävirasto;130/25/1293;2;130;25;1293;328677;6807777;Pirkanmaan ELY;Pirkanmaa;Lempäälä;VALTATIE 3 X HELSINGINTIE;2022;9;muu risteämisonnettomuus, ei kääntymistä;49;Loukkaantumiseen johtanut;3;mopedionnettomuus;toiminnassa;true;false;ajorata;liikennevalot;ke;paljas, märkä;tie valaistu;8;pilvipouta;60;;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;;;94;59;33;
617440;Väylävirasto;45/3/1407;1;45;3;1407;388855;6686472;Uudenmaan ELY;Uusimaa;Vantaa;TUUSULANVÄYLÄ;2022;9;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;12;pilvipouta;100;Tieto puuttuu;kestopäällyste;Ise;Kantatie;Ei tasoristeystä;false;;;;;;
617441;Väylävirasto;10/23/1006;0;10;23;1006;347780;6751153;Uudenmaan ELY;Kanta-Häme;Hämeenlinna;TURUN VALTATIE;2022;9;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;pimeä (valaisematon);4;pilvipouta;100;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;86;63;
617443;Väylävirasto;473569;2;1;8;3196;356717;6686416;Uudenmaan ELY;Uusimaa;Vihti;TIE 1;2022;9;törmäys vas. reunassa olevaan pysäköityyn ajon.;92;Ei henkilövahinkoja;2;muu onnettomuus;;true;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;13;pilvipouta;80;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;86;55;262
617444;Kunta;;;;;;434204;6941543;Keski-Suomen ELY;Keski-Suomi;Äänekoski;SNELMANNINKATU X KUHNAMONTIE;2022;9;suistuminen tieltä risteyksessä;86;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;tasa-arvo;ke;paljas, märkä;päivänvalo;13;vesisade;40;;sora;;;Ei tasoristeystä;true;;;;;;
617445;Väylävirasto;21529/34/726;0;21529;34;726;378080;6672266;Uudenmaan ELY;Uusimaa;Espoo;Etelätuulentie X Ramppi Länsiväylältä We;2022;9;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;toiminnassa;false;false;eritasoliittymän ramppi;liikennevalot;ke;paljas, märkä;tie valaistu;8;vesisade;50;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;3 953;80;;;;
617446;Kunta;;;;;;352349;6691512;Uudenmaan ELY;Uusimaa;Vihti;Tuusantie;2022;9;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;mopedionnettomuus;;true;false;ajorata;muu risteys;ke;paljas, kuiva;päivänvalo;11;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617447;Väylävirasto;25/7/703;0;25;7;703;294383;6649389;Uudenmaan ELY;Uusimaa;Raasepori;Tie 25 X Harparskog;2022;9;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;;true;false;ajorata;kärkikolmio;ke;paljas, kuiva;päivänvalo;6;pilvipouta;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;85;43;
617448;Kunta;;;;;;386442;6672457;Uudenmaan ELY;Uusimaa;Helsinki;SNELLMANINKATU X YRJÖ-KOSKISEN KATU;2022;9;törmäys oik. reunassa olevaan pysäköityyn ajon.;91;Ei henkilövahinkoja;2;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, märkä;pimeä (valaisematon);9;vesisade;30;;kivi;;;Ei tasoristeystä;true;;;;;;
617449;Väylävirasto;774/1/872;0;774;1;872;357043;7121624;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kalajoki;RAUTIONTIE-RAUHANTIE;2022;9;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;ke;;tie valaistu;7;kirkas;60;Tieto puuttuu;kestopäällyste;II;Seututie;Ei tasoristeystä;false;795;63;97;65;36;290
617450;Kunta;;;;;;237680;6707813;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;Kakskerrantie X Honkaistentie;2022;9;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;0;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;12;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617451;Väylävirasto;22020/814/0;0;22020;814;0;241330;6716493;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;Tampereen valtatie;2022;9;peräänajo jarruttavaan ajoneuvoon;6;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;;false;false;eritasoliittymän ramppi;muu risteys;ke;paljas, kuiva;päivänvalo;13;pilvipouta;100;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;;;;
617452;Väylävirasto;9/102/11;1;9;102;11;241145;6716075;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;TAMPEREEN VALTATIE;2022;9;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;3;peräänajo-onnettomuus;;false;false;silta;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;9;pilvipouta;80;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;92;56;
617453;Kunta;;;;;;358522;6668028;Uudenmaan ELY;Uusimaa;Kirkkonummi;VANHA RANTATIE 68;2022;9;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;mopedionnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;pimeä (valaisematon);8;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617454;Väylävirasto;827/1/4879;0;827;1;4879;435662;7182729;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Tyrnävä;VANHATIE X KOULUTIE;2022;9;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;mopedionnettomuus;;false;false;ajorata;kärkikolmio;ke;paljas, kuiva;päivänvalo;8;kirkas;40;Tieto puuttuu;kestopäällyste;Ic;Seututie;Ei tasoristeystä;true;3 156;295;100;69;52;
617455;Kunta;;;;;;327502;6819830;Pirkanmaan ELY;Pirkanmaa;Tampere;Nuolialantie;2022;9;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;0;peräänajo-onnettomuus;;false;false;;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;10;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617458;Väylävirasto;569/4/4290;0;569;4;4290;562262;6993596;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;JUANKOSKENTIE 756;2022;9;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;;true;false;ajorata;linjaonnettomuus;to;paljas, märkä;hämärä;5;pilvipouta;80;;kestopäällyste;II;Seututie;Ei tasoristeystä;false;778;46;64;7;0;
617459;Kunta;;;;;;241057;6710851;Varsinais-Suomen ELY;Varsinais-Suomi;Turku;LEMMINKÄISENKATU X SIRKKALANKATU;2022;9;jk jalkakäytävällä tai liikennekorokkeella;75;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;;false;false;kävely- ja pyörätie;STOP-merkki;to;paljas, kuiva;päivänvalo;12;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
617460;Kunta;;;;;;392067;6688150;Uudenmaan ELY;Uusimaa;Vantaa;TALVIKKITIE;2022;9;peruutusonnettomuus;96;Loukkaantumiseen johtanut;4;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, märkä;päivänvalo;9;vesisade;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
